country,designation,points,price,province,taster_name,winery,Uniqueprovince
US,,88,28,Oregon,Paul Gregutt,Hyland,
US,,88,22,Virginia,Alexander Peartree,Annefield Vineyards,
US,Tre SorÃ©lle,88,30,Virginia,Alexander Peartree,Fabbioli Cellars,
US,Camp Four Vineyard,88,40,California,Matt Kettmann,Comartin,
US,,88,28,Oregon,Paul Gregutt,Copper Belt,
US,Gianoli Vineyard,88,31,California,Jim Gordon,Edmeades,
US,Profonde Winemaker's Reserve,88,48,California,Matt Kettmann,Callaway,
US,Vogelzang,88,42,California,Matt Kettmann,Dragonette,
US,,88,13,Oregon,Paul Gregutt,Firesteed,
US,Rodgers Creek Vineyard,90,30,California,Virginie Boone,Garnet,
US,The Coast Range,90,25,California,Jim Gordon,Calista,
US,Rice-Spivak Vineyard,90,70,California,Virginie Boone,CC Pachyderm,
US,,90,40,Oregon,Paul Gregutt,Evening Land,
US,Pataccoli Family Vineyard,90,35,Oregon,Paul Gregutt,Redhawk,
US,Brut RosÃ©,90,29,California,Jim Gordon,Roederer Estate,
US,,90,30,California,Matt Kettmann,Rusack,
US,Delinea 300,90,25,Oregon,Paul Gregutt,Sokol Blosser,
US,,90,35,Oregon,Paul Gregutt,Willful,
US,Block 10,90,44,Oregon,Paul Gregutt,Winter's Hill,
US,Artist Series,91,57,Washington,Paul Gregutt,Chateau Ste. Michelle,
US,Le Bon Climat,91,35,California,,Clendenen Family,
US,Boulder Falls,91,100,California,,Delectus,
US,Williamson-DorÃ© Vineyard,91,46,California,,Foxen,
US,Bradford Mountain Vineyard,91,45,California,,Gary Farrell,
US,,91,28,Washington,Paul Gregutt,Goose Ridge,
US,Two Terroirs C + R,91,40,California,Virginie Boone,Phillips Hill,
US,Rendezvous,91,75,Virginia,,RdV,
US,TKO,91,80,California,,Rockroom Winemaking Cooperative,
US,Fogstone Vineyard,91,60,California,,Testarossa,
US,Dragon's Tooth,91,75,California,,Trefethen,
US,Russian CuvÃ©e,91,40,California,,Iron Horse,
US,The Reserve,91,30,Washington,Sean P. Sullivan,14 Hands,
US,Le FrÃ¨re,91,35,Washington,Paul Gregutt,Ancestry,
US,Octagon,91,50,Virginia,,Barboursville Vineyards,
US,The Buzz Yellow Jacket Vineyard,91,19,Washington,Paul Gregutt,Beresan,
US,Arise,91,50,California,,Blackbird Vineyards,
US,Indian Wells,91,17,Washington,Paul Gregutt,Chateau Ste. Michelle,
US,Black Cloud,91,35,Washington,Paul Gregutt,Convergence Zone,
US,Clarke Vineyard,91,24,Washington,Sean P. Sullivan,College Cellars,
US,Marjorie Vineyard,91,65,Oregon,Paul Gregutt,Cristom,
US,Nana Red Willow Vineyard,91,44,Washington,Sean P. Sullivan,Efeste,
US,,91,60,California,Virginie Boone,Enoteca Five,
US,Estate Grown Parvata,91,65,Washington,Sean P. Sullivan,Force Majeure,
US,,91,85,California,Virginie Boone,Galaxy,
US,,90,25,California,Jim Gordon,Klinker Brick,
US,,90,125,California,Virginie Boone,Aiken,
US,Small Lot,90,27,California,Jim Gordon,Iron Hub,
US,Perli Vineyards,90,42,California,Jim Gordon,Donkey & Goat,
US,,90,35,California,Virginie Boone,Frank Family,
US,Eau de Tony,90,40,California,Virginie Boone,VGS Chateau Potelle,
US,Bieze Vineyard,92,65,Oregon,Paul Gregutt,Harper Voit,
US,Pauline's Vineyard Winemaker's Reserve,92,34,California,Virginie Boone,Kokomo,
US,The Doctor,92,100,California,Virginie Boone,Krupp Brothers,
US,Lange Estate Vineyard,92,65,Oregon,Paul Gregutt,Lange,
US,Garys Vineyard,92,58,California,Matt Kettmann,Morgan,
US,One Palm,92,44,California,Matt Kettmann,Riverbench,
US,Solomon Hills Vineyard,92,34,California,Matt Kettmann,Ryan Cochrane,
US,Wichmann Dundee Estate Dry,92,28,Oregon,Paul Gregutt,Trisaetum,
US,Dijon 115,92,60,Oregon,Paul Gregutt,Hyland,
US,Supremacy,92,80,California,Jim Gordon,Nottingham Cellars,
US,Stagecoach Vineyard Select Barrel Reserve,92,150,California,Virginie Boone,Patland,
US,,92,24,California,Matt Kettmann,Pence Ranch,
US,Estate,92,36,California,Matt Kettmann,Pence Ranch,
US,Steelhead Run Vineyard,92,29,Oregon,Paul Gregutt,Quady North,
US,Founders' Selection,94,100,Oregon,Paul Gregutt,Hyland,
US,,94,50,California,Matt Kettmann,Sant Wines,
US,,94,74,California,Virginie Boone,Darioush,
US,Ethos Reserve,89,50,Washington,Paul Gregutt,Chateau Ste. Michelle,
US,Reserve,89,45,Washington,Paul Gregutt,Columbia Crest,
US,Traditions,89,17,Washington,Paul Gregutt,Milbrandt,
US,Vineyard Series,89,28,Washington,Sean P. Sullivan,Milbrandt,
US,Monte Rosso Vineyards,89,46,California,Virginie Boone,Muscardini,
US,Estate,89,24,California,Jim Gordon,Naggiar,
US,,89,30,California,Jim Gordon,Putah Creek,
US,,89,46,Washington,Paul Gregutt,Reininger,
US,Doyle East Seneca Vineyard,89,25,New York,Anna Lee C. Iijima,Silver Thread,
US,Palisade Red,89,25,Washington,Paul Gregutt,Soos Creek,
US,,89,15,New York,Anna Lee C. Iijima,Standing Stone,
US,StevensTimley,89,30,Washington,Paul Gregutt,Stevens,
US,,89,12,Washington,Paul Gregutt,Maryhill,
US,Blue Quail Organically Grown Grapes,89,16,California,Jim Gordon,McFadden,
US,Linsteadt Vineyard,89,28,California,Jim Gordon,Noceto,
US,Bench Vineyards,89,16,California,Virginie Boone,Pedroncelli,
US,,89,16,California,Matt Kettmann,Sextant,
US,Gravelly Meadow,94,225,California,Virginie Boone,Diamond Creek,
US,Red Rock Terrace,94,225,California,Virginie Boone,Diamond Creek,
US,Volcanic Hill,94,225,California,Virginie Boone,Diamond Creek,
US,Julia's Vineyard,94,66,California,Matt Kettmann,Foxen,
US,Naissance,94,30,California,Virginie Boone,Galerie,
US,G,94,50,California,Virginie Boone,Guarachi Family,
US,HJW Vineyard,94,39,New York,Anna Lee C. Iijima,Hermann J. Wiemer,
US,Magdalena Vineyard,94,36,New York,Anna Lee C. Iijima,Hermann J. Wiemer,
US,Garey Vineyard,94,46,California,Matt Kettmann,Rideau,
US,Colson Canyon Vineyard,94,48,California,Matt Kettmann,Barbieri,
US,Pritchard Hill,94,220,California,Virginie Boone,Chappellet,
US,OGT,94,90,California,Matt Kettmann,Tensley,
US,Reserve,94,75,California,Matt Kettmann,JCR,
US,Cedar Lane Vineyard,94,38,California,Matt Kettmann,Mercy,
US,,85,18,California,Virginie Boone,Incognito,
US,,85,17,California,,Maddalena,
US,,85,17,Washington,Paul Gregutt,Maryhill,
US,Proprietor's Reserve,85,20,Washington,Paul Gregutt,Maryhill,
US,,85,17,Washington,Paul Gregutt,Maryhill,
US,,85,12,California,,Pennywise,
US,,85,15,California,,Donovan-Parke,
US,,85,18,California,,Elements by Artesa,
US,Opulento Dessert Wine,91,19,Washington,Paul Gregutt,Brian Carter Cellars,
US,Sentinel Northridge Vineyard,91,55,Washington,Sean P. Sullivan,Milbrandt,
US,Ruby Leigh,91,48,Washington,Paul Gregutt,Sparkman,
US,,91,20,California,Matt Kettmann,Turchi,
US,Estate,91,30,Washington,Paul Gregutt,Kiona,
US,,91,29,California,Matt Kettmann,Pianetta,
US,Dutton Ranch,91,40,California,Virginie Boone,Red Mare,
US,Old Kraft Vineyard,91,50,California,Virginie Boone,Robert Biale,
US,,91,45,California,Virginie Boone,Starfield,
US,,91,24,California,Matt Kettmann,Talley,
US,Best Barrel Blend,91,42,California,Matt Kettmann,Anglim,
US,Four Vineyards,91,18,Washington,Paul Gregutt,Arbor Crest,
US,Kamal,91,42,California,Matt Kettmann,Sextant,
US,Harrison Clarke Vineyard,91,38,California,Matt Kettmann,Transcendence,
US,,84,15,California,,Wellington,
US,Devin,84,24,California,,Buttonwood Farm,
US,Cyrano,84,30,California,,Snosrap,
US,,84,15,California,,Sobon Estate,
US,,84,6,California,,Leaping Horse,
US,,84,17,California,,Westbrook Wine Farm,
US,,84,33,California,,Frank Family,
US,,84,36,California,,Parsonage Village,
US,Estate,84,36,California,,Parsonage Village,
US,Estate Tanner Reserve,84,80,California,,Parsonage Village,
US,The Heritage Collection Six Clones,84,12,California,,Peirano,
US,Graham Family Vineyard,84,54,California,,Testarossa,
US,Russell Family Vineyard,84,50,California,,Loring Wine Company,
US,Senito,93,60,California,Matt Kettmann,Summerwood,
US,Terres Basses,93,65,Oregon,Paul Gregutt,WillaKenzie Estate,
US,Ida's Selection,92,45,California,Virginie Boone,Buena Vista,
US,Antiquum Vineyards,92,55,Oregon,Paul Gregutt,King Estate,
US,Pas de Nom,92,100,Oregon,Paul Gregutt,Penner-Ash,
US,Shea Vineyard,92,65,Oregon,Paul Gregutt,Penner-Ash,
US,Shea Vineyard,92,50,Oregon,Paul Gregutt,Purple Hands,
US,Black Boar,92,45,California,Virginie Boone,Quivira,
US,First Born King,92,34,California,Matt Kettmann,Rendarrio Vineyards,
US,Tesorina,92,160,California,Virginie Boone,Rocca,
US,Heritage Clones,92,50,Oregon,Paul Gregutt,Saffron Fields Vineyard,
US,Estate,92,60,Oregon,Paul Gregutt,Ayoub,
US,??? Vineyard,92,55,Oregon,Paul Gregutt,Ayoub,
US,,92,48,Oregon,Paul Gregutt,Ayoub,
US,,92,38,California,Jim Gordon,Dante Robere,
US,Shea Vineyard,90,60,Oregon,Paul Gregutt,Winderlea,
US,,90,28,California,Virginie Boone,Stemmler,
US,Novitiate Late Harvest,90,25,California,Matt Kettmann,Testarossa,
US,Estate,90,36,California,Virginie Boone,Thomas George,
US,Estate Grown Biodynamic,90,20,California,Jim Gordon,Frey,
US,,90,95,California,Virginie Boone,Gallo Estate,
US,,90,65,California,Matt Kettmann,Jamie Slone Wines,
US,Campbell McKinney Vineyard,90,34,California,Virginie Boone,Kobler,
US,Altitude 2401 Fair Play Farms,90,25,California,Jim Gordon,Perry Creek,
US,Dry,90,25,California,Virginie Boone,Trefethen,
US,,92,40,California,Jim Gordon,Phillips Hill,
US,,92,90,California,Virginie Boone,Provenance Vineyards,
US,Pagani Ranch,92,52,California,Virginie Boone,Robert Biale,
US,Jewel Collection Estate Reserve,92,40,California,Jim Gordon,Ruby Hill Winery,
US,Centennial Blend,92,85,California,Matt Kettmann,San Antonio,
US,Marcey's Vineyard,92,42,California,Virginie Boone,Stellareese,
US,Fallen Feather Three Twins Vineyard,92,85,California,Virginie Boone,Stone The Crows,
US,Sleepy Hollow Vineyard Estate Grown,92,50,California,Matt Kettmann,Talbott,
US,Lamonica,92,55,California,Virginie Boone,Little Giant,
US,Maestro Collection,92,65,California,Virginie Boone,Beaulieu Vineyard,
US,Heins Block Estate Grown,92,44,California,Virginie Boone,Beltane Ranch,
US,,92,34,California,Matt Kettmann,Jaffurs,
US,Montage,95,45,California,,Scaggs Vineyard,
US,,84,18,Oregon,Sean P. Sullivan,Pyrenees,
US,,84,22,Oregon,Sean P. Sullivan,RoxyAnn,
US,Lot #7,84,15,California,,Tangley Oaks,
US,Old Vine,84,34,California,,Dane Cellars,
US,RosÃ© of Pinot Noir,84,18,California,,Merriam,
US,,84,18,California,,Merriam,
US,Lock Vineyard,84,45,California,,Kaleidos,
US,,84,18,California,,Materra Cunat Family Vineyards,
US,Rock & Vine,84,18,California,Virginie Boone,Nine North Wine Company,
US,Estate Grown,84,10,Washington,Paul Gregutt,StoneCap,
US,Estate,84,28,California,,Balletto,
US,,84,32,California,,Burt Street Cellars,
US,,84,38,California,,Dane Cellars,
US,Old Vine Gehricke Road,84,36,California,,Dane Cellars,
US,Bella's Blend,89,40,California,,Ehret,
US,Konnowac Vineyard Old Vines,89,39,Washington,Paul Gregutt,Flying Trout,
US,,89,35,Washington,Paul Gregutt,Tertulia,
US,Estate,89,28,Washington,Paul Gregutt,Basel Cellars,
US,Alba Cor White,89,16,Washington,Paul Gregutt,Cor Cellars,
US,Falstaff,89,39,California,,Kutch,
US,Salsipuedes,89,20,California,,Point ConcepciÃ³n,
US,,89,20,Washington,Paul Gregutt,Robert Karl,
US,Reserve,89,20,Washington,Paul Gregutt,Snoqualmie,
US,,89,25,California,,VC Cellars,
US,Reserve,89,40,California,,Work,
US,C'est Si Bon,89,28,California,Virginie Boone,Elyse,
US,,84,20,California,,Villa Andriana,
US,,84,40,California,,Tablas Creek,
US,,84,17,Virginia,,Stinson,
US,Special Selection,84,18,California,,Annabella,
US,,84,18,Virginia,,Chateau Morrisette,
US,Pluto's Fury,84,28,California,,Geyser Peak,
US,Pence Ranch Clone 2A,84,60,California,,Whitcraft,
US,,84,36,California,,MillÃ©simÃ©,
US,,84,9,Washington,Sean P. Sullivan,Paradise Peak,
US,Alisos Vineyard,84,32,California,,a-non-ah-mus,
US,,84,10,Washington,Sean P. Sullivan,Radius,
US,,84,23,Washington,Sean P. Sullivan,Telaya,
US,Dry RosÃ©,84,18,Virginia,,Chateau Morrisette,
US,,86,11,California,,Kirkland Signature,
US,NAPA,86,13,California,,Kirkland Signature,
US,Farrah,86,20,California,Virginie Boone,Klinker Brick,
US,,86,19,New York,Anna Lee C. Iijima,Martha Clara,
US,,86,28,California,,Rossi Wallace,
US,,86,14,California,,Valley of the Moon,
US,,86,14,California,,Grandmaster,
US,,86,8,California,,Woodbridge by Robert Mondavi,
US,Norman C. deLeuze Founder's Reserve,86,65,California,,ZD,
US,,86,28,California,,Anaba,
US,Coastal Series,86,18,California,,Arrow Creek,
US,Meiomi,86,22,California,,Belle Glos,
US,il Grande Gallo,91,43,California,Matt Kettmann,Carhartt Vineyard,
US,Ascent,91,27,Washington,Sean P. Sullivan,Cloudlift Cellars,
US,Pink Fiddle RosÃ© of,91,22,California,Matt Kettmann,Fiddlehead Cellars,
US,Love Vineyard,91,42,California,Virginie Boone,Hawley,
US,Ice Wine,91,43,New York,Anna Lee C. Iijima,Hazlitt 1852 Vineyards,
US,Foreshadow,91,45,Washington,Sean P. Sullivan,J. Bookwalter,
US,No. 33,91,75,California,Virginie Boone,JCB,
US,Estate Grown,91,37,Washington,Sean P. Sullivan,L'Ecole No. 41,
US,Don Miguel Vineyard Earthquake Block Estate Grown & Estate Bottled Unfiltered,91,52,California,Virginie Boone,Marimar Estate,
US,Broken Rock Vineyard,93,80,California,Virginie Boone,Prime Solum,
US,Ohana,93,40,California,Matt Kettmann,Kessler-Haak,
US,,93,36,California,Virginie Boone,Kokomo,
US,Elemental,93,36,California,Matt Kettmann,Larner,
US,Middleridge Ranch,93,48,California,Jim Gordon,Lazy Creek,
US,Luchessi Vineyard,93,42,California,Matt Kettmann,Santa Cruz Mountain Vineyard,
US,Seven Generations,93,26,California,Jim Gordon,Skinner,
US,Daphne Estate,93,80,Oregon,Paul Gregutt,The Eyrie Vineyards,
US,Maresh,93,75,Oregon,Paul Gregutt,Vidon Vineyard,
US,Flocchini Vineyard,93,32,California,Virginie Boone,Waxwing,
US,Vin Clair,93,36,California,Virginie Boone,Young Inglewood,
US,Aloysius,93,39,California,Matt Kettmann,Jamie Slone Wines,
US,Gap's Crown Vineyard,93,60,California,Virginie Boone,Blue Farm,
US,Garrett's Vineyard Dryland,93,60,California,Matt Kettmann,Boekenoogen,
US,Raven,93,28,Oregon,Paul Gregutt,Durant,
US,Winemaker's CuvÃ©e,93,35,Oregon,Paul Gregutt,Elizabeth Chambers,
US,Vogelzang Vineyard,93,54,California,Matt Kettmann,Foxen 7200,
US,Gowan Creek Vineyard,93,82,California,Jim Gordon,Goldeneye,
US,Story Vineyard,93,40,California,Jim Gordon,Renwood,
US,Barrel Select,87,20,California,Matt Kettmann,Firestone,
US,Goodie Two Shoes,86,12,California,Jim Gordon,Middle Sister,
US,,86,15,California,Jim Gordon,Monogamy,
US,D. CuvÃ©e,86,44,Michigan,Alexander Peartree,2 Lads,
US,,86,28,California,Virginie Boone,Apriori,
US,,86,11,California,Matt Kettmann,Cupcake,
US,,86,40,Oregon,Paul Gregutt,Griffin Creek,
US,,86,17,Oregon,Paul Gregutt,Hanson Vineyards,
US,Estate,86,35,Oregon,Paul Gregutt,Ledger David,
US,,86,12,California,Jim Gordon,Geyser Peak,
US,,84,24,California,Virginie Boone,Hannah Nicole Vineyards,
US,Lindsay's,84,30,California,,Lincourt,
US,,84,9,California,,Lucky Star,
US,Reserve Winemaker's,84,14,California,,Red Rock,
US,Pataccoli Family Vineyard,84,35,Oregon,Paul Gregutt,Redhawk,
US,,84,25,California,,Inception,
US,,84,17,California,,Wheelhouse,
US,Pink Moscato,84,11,California,,Barefoot Bubbly,
US,,83,30,California,,Zina Hyde Cunningham,
US,Bicentennial Commemorative Bottling,89,34,California,,Fort Ross,
US,SJ Vineyard,89,65,California,,Frank Family,
US,Two Blondes Vineyard,89,55,Washington,Paul Gregutt,Andrew Will,
US,,89,25,New York,Anna Lee C. Iijima,Bedell,
US,Soberanes Vineyard,89,45,California,,Lucia,
US,Journey,89,155,California,,Matanzas Creek,
US,Festival,89,17,New York,Anna Lee C. Iijima,Paumanok,
US,,89,38,California,,Porter Family Vineyards,
US,Aurora Vineyard,91,60,Oregon,Paul Gregutt,Ponzi,
US,Rose Rock West Vineyards,91,40,Oregon,Paul Gregutt,Roco,
US,,91,25,California,Virginie Boone,V. Sattui,
US,Art den Hoed Vineyards,88,28,Washington,Sean P. Sullivan,Tempus Cellars,
US,,88,17,California,Jim Gordon,Terra d'Oro,
US,Fruity Silky Soft,88,12,California,Jim Gordon,AVA Grace Vineyards,
US,Mossfire Ranch,88,15,California,Matt Kettmann,Rabble,
US,Mossfire Ranch,88,15,California,Matt Kettmann,Rabble,
US,,88,12,California,Matt Kettmann,SeaGlass,
US,,88,39,California,Matt Kettmann,Siduri,
US,,88,16,California,Jim Gordon,Terra d'Oro,
US,,88,24,California,Matt Kettmann,True Myth,
US,Stoney Vine Vineyard,88,35,Washington,Sean P. Sullivan,W.T. Vintners,
US,,88,8,California,Jim Gordon,Woodbridge by Robert Mondavi,
US,Falcon Series,88,21,Washington,Sean P. Sullivan,Kestrel,
US,SOLO,94,90,California,,Silverado,
US,Nord Vineyard,94,45,California,,Envy,
US,The Third Man Red,94,45,Washington,Paul Gregutt,Gramercy,
US,Marie's View,94,80,Washington,Paul Gregutt,Den Hoed,
US,,94,87,Washington,Paul Gregutt,Doubleback,
US,Champoux Vineyard,94,35,Washington,Paul Gregutt,Sineann,
US,,94,22,California,,Gloria Ferrer,
US,,94,35,Washington,Paul Gregutt,JM Cellars,
US,Boushey Vineyard,91,45,Washington,Sean P. Sullivan,Syncline,
US,,91,45,Washington,Sean P. Sullivan,Walla Walla Vintners,
US,,91,35,Washington,Sean P. Sullivan,Walla Walla Vintners,
US,Tre Fancuilli,91,48,Washington,Sean P. Sullivan,JM Cellars,
US,,91,25,Washington,Sean P. Sullivan,Lobo Hills,
US,Sangiacomo Vineyard,91,46,California,Virginie Boone,MacRostie,
US,ThÃ©rÃ¨se Vineyards Lester Family Vineyards,91,47,California,Matt Kettmann,Martin Ranch,
US,RosÃ© of,91,12,California,Jim Gordon,Castle Rock,
US,,91,35,California,Matt Kettmann,Comartin,
US,Zabala Vineyard,91,25,California,Matt Kettmann,Comartin,
US,Chileno Valley Vineyard,91,30,California,Jim Gordon,Dutton-Goldfield,
US,Estate Riverbend Vineyard,91,38,Washington,Sean P. Sullivan,Fielding Hills,
US,,91,60,California,Virginie Boone,Flambeaux,
US,La Encantada Vineyard,91,62,California,Matt Kettmann,Foxen,
US,Artist Series Verna's Vineyard,91,38,California,Matt Kettmann,Frequency,
US,Late Disgorged Royal CuvÃ©e Brut,91,37,California,Virginie Boone,Gloria Ferrer,
US,Solomon Hills Vineyard RosÃ©,91,42,California,Matt Kettmann,Goat Bubbles,
US,Tecolote Vineyards,86,39,California,,Elements of Sonoma,
US,,86,16,New York,Susan Kostrzewa,Goose Watch,
US,Mark's Vineyard,86,45,California,,AmByth,
US,,86,40,Oregon,Paul Gregutt,Battle Creek,
US,,86,28,California,,Stephen & Walker,
US,,86,23,California,,Gulleyan Winery,
US,,86,25,California,,Artezin,
US,,86,30,California,,Opolo,
US,,86,32,California,,Silverado,
US,Metamorphosis,86,58,California,,Jaffe,
US,Juliet,86,50,California,,Juliet,
US,Epicenter,86,20,California,,Mettler Family Vineyards,
US,Night Watch Late Harvest Wine,86,45,New York,Susan Kostrzewa,Waters Crest,
US,,86,60,California,,Whitehall Lane,
US,,86,8,California,,Woodbridge by Robert Mondavi,
US,Reserve,90,45,Oregon,Paul Gregutt,Raptor Ridge,
US,La Colina Vineyard,90,55,Oregon,Paul Gregutt,Rex Hill,
US,,90,36,California,Matt Kettmann,Sculpterra,
US,CuvÃ©e Judy Ann,90,75,California,Virginie Boone,Spoto,
US,Reserve,90,50,California,Virginie Boone,St. Francis,
US,Hoppe Kelly Vineyard,90,30,California,Virginie Boone,Von Holt,
US,Soberanes Vineyard,90,45,California,Matt Kettmann,Black Kite,
US,,90,38,Oregon,Paul Gregutt,Blakeslee,
US,,90,39,California,Matt Kettmann,Brecon Estate,
US,Laminar Flow,90,125,California,Virginie Boone,Galatea Effect,
US,,90,55,California,Virginie Boone,JD,
US,,90,20,California,Virginie Boone,Joseph Carr,
US,Dion Vineyard Unoaked,90,15,Oregon,Paul Gregutt,Monte Ferro,
US,,90,45,California,Virginie Boone,Oakville Winery,
US,Distraction,90,35,California,Matt Kettmann,Pear Valley,
US,,89,20,California,Jim Gordon,Hoopla,
US,La Presa Vineyard,89,25,California,Matt Kettmann,Kaena,
US,Logsdon Ridge Vineyard Rudolfo,89,18,Oregon,Paul Gregutt,Lumos,
US,Alegria Vineyards,87,32,California,,Acorn,
US,,87,16,Washington,Paul Gregutt,Boomtown,
US,Roughout,87,15,Washington,Paul Gregutt,Cadaretta,
US,Proprietor's Blend,87,38,California,,Kastania,
US,Sharecropper's,87,15,Washington,Paul Gregutt,Owen Roe,
US,Curry Creek Vineyards,87,24,New York,Anna Lee C. Iijima,Red Newt Cellars,
US,,87,50,California,,Shafer,
US,Tomori,87,38,California,,Silver Horse,
US,CuvÃ©e Los Gatos,87,27,California,,Testarossa,
US,Blanc de Blancs,87,30,New York,Anna Lee C. Iijima,ChÃ¢teau Frank,
US,Morris Vineyard,87,18,New York,Anna Lee C. Iijima,Heron Hill,
US,Family Reserve,86,8,California,Jim Gordon,Oak Grove,
US,Lillie Vineyard,86,25,California,Jim Gordon,Langtry,
US,,86,14,California,Jim Gordon,Caricature,
US,Just Right,86,14,California,Jim Gordon,Replica,
US,Dry,86,17,New York,Anna Lee C. Iijima,Rooster Hill,
US,,86,35,California,Jim Gordon,Stonehedge,
US,Emily Kestrel,86,65,California,Virginie Boone,Summit Lake,
US,No. 9,86,25,Washington,Sean P. Sullivan,Swiftwater Cellars,
US,Estate Grown,86,21,Washington,Sean P. Sullivan,Gordon Estate,
US,Margarita Vineyard,86,18,California,Matt Kettmann,Broadside,
US,,92,40,Washington,Paul Gregutt,Northstar,
US,The Brat,92,36,California,Virginie Boone,Prospect 772,
US,The Brawler,92,36,California,Virginie Boone,Prospect 772,
US,,92,52,Washington,Paul Gregutt,Reininger,
US,Parsons' Vineyard,92,49,California,,Siduri,
US,Argus Bone Dry,92,17,Washington,Paul Gregutt,Tapteil Vineyard,
US,Unoaked,91,17,Washington,Paul Gregutt,Chateau Ste. Michelle,
US,Walter Clore Private Reserve,91,30,Washington,Paul Gregutt,Columbia Crest,
US,Cinghiale Vineyard,91,75,California,,Del Dotto,
US,,91,50,California,,Shafer,
US,,91,27,California,,Smith-Madrone,
US,Sea View Ridge,91,75,California,Virginie Boone,Flowers,
US,Parabellum,91,55,Washington,Sean P. Sullivan,Force Majeure,
US,,91,30,California,Virginie Boone,J Vineyards & Winery,
US,,90,38,California,Matt Kettmann,Lincourt,
US,RosÃ© of,90,25,California,Jim Gordon,Long Meadow Ranch,
US,Don Miguel Vineyard Estate Grown Estate Bottled Stony Block Unfiltered,90,59,California,Virginie Boone,Marimar Estate,
US,Barra Family Vineyards,90,22,California,Jim Gordon,Mia Bea,
US,,90,12,California,Jim Gordon,Mirassou,
US,,90,25,California,Jim Gordon,Moniker,
US,,90,42,California,Virginie Boone,Pride Mountain,
US,,90,35,California,Matt Kettmann,Reaper,
US,Stone Egg Paragon Vineyard,90,32,California,Matt Kettmann,Tangent,
US,Carsi Vineyard Reserve Stock,90,35,California,Virginie Boone,V. Sattui,
US,Underwood Mountain Vineyard,90,20,Washington,Sean P. Sullivan,W.T. Vintners,
US,Salzgeber Vineyard,90,45,California,Virginie Boone,WesMar,
US,Fifteen 10,88,24,California,Matt Kettmann,Derby,
US,,88,30,California,Matt Kettmann,Fess Parker,
US,Blackwood Canyon,88,60,Washington,Sean P. Sullivan,Fidelitas,
US,,88,19,Oregon,Paul Gregutt,Grizzly Peak,
US,,88,15,New York,Anna Lee C. Iijima,Hazlitt 1852 Vineyards,
US,,88,8,Washington,Sean P. Sullivan,Hogue,
US,Semi-Dry,88,18,New York,Anna Lee C. Iijima,Red Newt Cellars,
US,My Love,88,52,California,Matt Kettmann,Sevtap,
US,,88,22,Oregon,Paul Gregutt,Spindrift Cellars,
US,Whistling Hills Estate Vineyard,88,22,Washington,Sean P. Sullivan,Tertulia,
US,Sangiovese,88,15,Washington,Sean P. Sullivan,Airfield Estates,
US,,88,13,California,Jim Gordon,Angeline,
US,Antiquum Vineyard,91,48,Oregon,Paul Gregutt,Trathen Hall,
US,Larner Vineyard,91,48,California,Matt Kettmann,Kaena,
US,Buchignani Vineyard,91,35,California,Virginie Boone,Keating,
US,Le P'tit Pape,91,22,California,Matt Kettmann,L'Ptit Paysan,
US,Knudsen Vineyard Julia Lee's Block Blanc de Blancs,91,50,Oregon,Paul Gregutt,Argyle,
US,Estate Vineyard,91,42,California,Virginie Boone,Baker Lane,
US,,91,25,California,Virginie Boone,Sidebar,
US,Starr Ridge Vineyard Amber Block,91,58,California,Virginie Boone,Stuhlmuller Vineyards,
US,Diamond T Vineyard,91,52,California,Matt Kettmann,Talbott,
US,Adriane,91,50,Oregon,Paul Gregutt,Colene Clemens,
US,Annie Dyer,92,50,California,Matt Kettmann,Lincourt,
US,Lindsay's,92,50,California,Matt Kettmann,Lincourt,
US,Bien Nacido Vineyard Santa Barbara Historic Vineyards Collection,92,40,California,Matt Kettmann,Au Bon Climat,
US,,92,31,Washington,Sean P. Sullivan,Barrister,
US,Ascona Vineyard,92,48,California,Matt Kettmann,Waxwing,
US,Chapter 7 Conner Lee Vineyard,92,100,Washington,Sean P. Sullivan,J. Bookwalter,
US,Vintage Four Dionysus,92,75,Washington,Sean P. Sullivan,J. Bookwalter,
US,Annapolis Ridge Vineyard Estate Grown,92,75,California,Virginie Boone,J Vineyards & Winery,
US,Murmur Vineyard,92,38,California,Matt Kettmann,Carucci,
US,Machado,92,42,California,Matt Kettmann,Diatom,
US,Redwood Ridge,92,62,California,Virginie Boone,Dutton-Goldfield,
US,Limited Selection,92,19,California,Matt Kettmann,Gainey,
US,Bacigalupi Vineyard,92,50,California,Virginie Boone,Tongue Dancer,
US,,92,70,Washington,Sean P. Sullivan,Upchurch,
US,El JabalÃ­ Vineyard Brut RosÃ©,92,58,California,Matt Kettmann,Alma Rosa,
US,Coastal Estates,83,11,California,,Beaulieu Vineyard,
US,,83,10,California,,Firefly Ridge,
US,,82,40,California,,La Crema,
US,Estate,82,20,Oregon,Paul Gregutt,Agate Ridge,
US,,82,15,California,,Murphy-Goode,
US,,82,15,California,,Santa Barbara Winery,
US,,82,40,California,,La Crema,
US,,82,17,California,Virginie Boone,LangeTwins,
US,Unoaked,82,10,California,,Dominican Oaks,
US,The Red Flash,82,10,California,,Firefly Ridge,
US,Estate Bottled,82,28,California,,Viszlay Vineyards,
US,,82,24,California,,Mosby,
US,,82,19,California,,Tower 15,
US,Coastal Estates,82,11,California,,Beaulieu Vineyard,
